comment,str 
"定好的房间说空调换了，给了我一个楼的房间，我不喜欢，当时特意订的是二楼，后来给我换了一间房，按照店家提供的图片对照，应该是典雅房，价格比我之前订的要便宜，也没有给我退差价。空调半夜有很大的声响，说实话，不是很满意
",1
"环境不错，房间有点小但两个人住也差不多了，而且也挺好看的，端午价格普遍高，这里的价格还实惠的，不错不错
",1
"老板人超好，超热情，讲了很多注意事项，然后环境也不错，临河，离古镇各个景点也还好，玩累了回去休息休息，晚上吃吃东西，再逛回去，挺方便的!
",1
"房间有点小，是老房子改造的，不过老板很好，派人来入口处接的我们。离景点特别近，晚上虽然临河，不过很安静。同里特别适合喜欢安静的人来
",1
"性价比很高的房间。老板人特别好，到同里的时候已经是深夜了，一直担心老板休息或者不给留房间了。结果立马赶来热心告诉我们这里那里，以后去，期待再次相遇。
",1
"店家服务周到热情，由于我房间日子订错了，导致当天没有相同户型的房子了，老板直接帮忙安排了另一个房间，谢谢！房间干净整洁，设施齐全，临河比较安静，除了床垫太软我不太习惯之外都很满意。下次来同里还住你家。
",1
"卫生间有点小，但是够用，对于简单得背包客来说很好，经济实惠。
",1
"看中酒店门口就是沙滩来度假的，环境还是不错的，就是酒店的服务……我老公去停车，我拖着行李箱带着孩子，门口就是工作人员一点都没有要帮忙的意思，还有就是泳池的水要一周才换水，真的有点太脏了，酒店早饭品种不是很多，建议水果花样再多点
",1
"从码头摆渡进去下船开车还开了20分钟左右才到酒店，设施有点旧不过附近景色很不错，就是房间里有小虫子幸亏带了驱蚊驱虫的喷雾。酒店打扫的不够干净 早餐也不太好，拧不过附近根本没有什么店跟超市 跑了很远的造船厂那边才买到吃的
",1
"适合全家休闲游，特别是小孩，酒店出门就是沙滩真的不多，停车很方便，推荐海景房，虽然贵了点，面朝大海，心旷神怡，唯一不足早餐真心不怎样。
",1
"因为公司团建结束后，与几位好友前往，一路到了码头，车船渡后的小路驰来，都是新鲜，到了酒店感觉夜深人静，问了前台，天气热，温泉没了，心里略有遗憾。希望下次能给到更棒的体验。酒店的沙滩感觉还是很棒的。个人觉得比去海南值。
",1
"海景房不错，值得推荐，停车的地方也多，早餐还可以，管饱。酒店东边就是一个海滩，看日出绝佳地点，可惜，那天有云，没看到日出。酒店有配一个游泳池，水温比海水要温一点。休闲娱乐好地方，周边啥都没有，想吃饭买零食都需要在几公里外的地方，适合自驾。总体不错
",1
"酒店开发还算不错。海边真心很大。适合散心。设施上有点简陋。只提供了小吧迷你吧可是没东西。。早餐简陋。8点多去吃。有的都没了。。。。总体来说还算凑合。。没想象的好。
",1
"没办法说好或者不好，酒店本身的设施和环境都挺不错，不知是因为没到季节还是什么，入住的人很少，所以显得很冷清
",1
"酒店很干净，出门就是沙滩，难得的是沙滩上人非常少，晚上步行在沙滩上可以看到无数小鱼小蟹。早餐一般，品质与酒店不合！
",1
"不错环境很好，酒店服务也不错，就是一点地下停车要走上酒店没有电梯！女儿玩的很开心！
",1
"去岛上一次真心不容易，渡轮要排队等很久，酒店周边吃饭的地方不多。房间卫生间没有窗帘，海边还是不错的，孩子玩的很开心
",1
"门口沙滩看日出不错！
",1
"酒店本身不错,人气一般，但也正因此才有了难能可贵的清静，直接面朝大海，有很大一片沙滩 非常舒服
",1
"早餐一般，管吃饱，适合夏天带孩子去体验慢生活，酒店位置不错，依山傍海，停车基本上没问题，总体来说，马马虎虎过得去，性价比一般。
",1
"硬件还可以，卫生打扫得一般般，床底灰尘多。服务不怎么样。不过阳台很宽大，海景很漂亮！总体还是可以的！
",1
"不好不差
",1
"酒店环境不错，很安静，还有自己的免费停车场。房间还挺大的，距离二七广场很近，走路最多十分钟，商场和吃饭的地方很多。
",1
"前台美女服务态度好，房间干净卫生整洁，交通便利，周边特别安静，休息特别好，如有需要还会入住这家酒店。
",1
"服务人员的态度很好，主要是这是我在郑州住过的最安静酒店之一，性价比还是很高的。室内也没有太多那种需要用钱的物品，楼下有超市，价格表在床头。室内有停车场。
",1
"一切都一般吧！没有什么特别的，印象最深刻的是前台接待员表现很好，终于退房的时候虽说等了很久才轮到，但是看着动作娴熟忙而有序
",1
"酒店在这个价位真是超值，推荐大家选择，房间干净整洁，服务细致周到，距离郑州站和郑大一附院超级近，晚上睡觉也挺安静的，不吵杂！
",1
"房间很干净，噪音也比较小，东西食品也比较全，各项服务设施也比较全，洗漱方面也可以。住了好几回了，相比较都市快捷旅店来说，各项服务也比较速度，价格方面也较之之前的有优势，下次我还会选择这家酒店。
",1
"房间不大，卫生可以，对于这个价格还行，就是店不好找
",1
"价格合理，舒适干净。
",1
"房间很干净，有中淡淡的香味，床也很干净整洁，比较喜欢，不
",1
"交通方便，环境幽静，服务尚可，价格便宜，设施陈旧，卫生一般，属于老式招待所级别，以后来郑州还可以入住
",1
"住了几年了，一直住这家，最近发现房间质量比以前差很多，越来越差了
",1
"毕竟价格在那里，前台服务非常好，房间嘛，没啥毛病
",1
"以前来过一次，感觉还不错，快捷酒店，入住什么的都很快，这次来了之后也都还不错吧，设施也都挺全，
",1
"酒店离商场 地铁站很近  环境卫生很棒  适合入住   
",1
"酒店一如既往的好，房间设施新，安静，清洁卫生好。周边购物，吃饭便捷，交通方便，离苏州园区站只有1公里左右的路程。早餐不错，可选择余地大，有免费的健身房。大堂服务态度好，入住每天送小点心，贴心。
",1
"真的性价比超高。周边很安静。入住办理比较快。早餐中等偏上。卫生做的很不错。电视有很多国际台。适合商务出行。由于行程比较晚，晚于六点了，电话打个招呼就很爽快的帮保留了。
",1
"地址位置：不属于繁华地区，但是下楼去转了转也还不错，应该是比较安全的，附近还有一个小超市，小饭店。
",1
"卫生状况：房间里发现了一只很大的不知道是苍蝇还是什么虫子，一直在飞啊飞，其他还可以。
",1
"酒店服务：服务挺好，早饭不错。
",1
"挂牌四星级，苏州园区站下来起步价就到了，酒店装修虽然不是很新但是还算考究。周边有商场，大排档，超市，会所。
",1
"多次入住！房间干净，早餐齐全，晚餐可以点菜，大鱼头不错！餐厅服务员有待提高礼貌，收拾桌子直接伸手过来，招呼也没有的！总体推荐！
",1
"跟朋友两个人一人订了一天，两个房型不一样，入住时前台免费升级了房型，服务很好。房间装修比较新，装修风格算比较好看的，面积也够大，衣柜里有保险箱拉练器，水吧有冰箱这些都是我没想到的。其次就是整个酒店包括餐厅都很卫生，如果早餐再丰富一点就好了。
",1
"离苏州园区站很近，起步价即到。酒店周边环境一般，听出租车司机说那里原来是农村，多个村庄合并才有了现在的模样。酒店不算很新，但是还算舒服。到店有迎宾帮忙开车门。入住办理快速。一开始入住的房间顶灯有不亮的，小事情。但是卫生间马桶是堵住的，经过和前台交涉，成功换了一间同楼层同样的房间，前后约半小时解决，还算可以的。早餐还是不错的，品种多，口味也还行。
",1
"离出差的地点近，所以选择入住，酒店性价比还行！酒店的服务仍需进一步提升，硬件设施还可以。希望价格再能有一些优势，则更好！离出差的地点近，所以选择入住，酒店性价比还行！酒店的服务仍需进一步提升，硬件设施还可以。希望价格再能有一些优势，则更好！
",1
"酒店服务还不错，干净，自助餐也不错，只是出行稍远，适合在附近办事住宿，最近的公交站还要走5_10分钟，地铁没有，感觉还是不错。
",1
"非常不错的四星级酒店，特价房才398还含早餐，虽然早餐简单了些，但吃饱绝对没问题。房间卫生都很好，唯一不足的是被子有点薄。
",1
